id,answer,category,question,type,questionnaire,prompts_q,prompts_a,context
040e5aa8-79af-4033-a9bb-dd02591da101,"Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Angelina Haug and Johannes Wagner.
c333e0fc-9a9d-4046-94bf-55e382c14f91,"Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Marisa Peng and Johannes Wagner.
4801f26f-5f21-4135-9745-cb3723511eba,"Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Johannes Wagner and Jessica Hanke.
f3367795-f31f-4c16-8f2d-681f5135d82e,"Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Jessica Hanke and Sandro Kalter.
0705a961-7d4a-48a7-a370-5f29bcb66cd6,"Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Sandro Kalter and Jens Roschmann.
bce33461-911b-4f77-abf9-c16c954d1ce6,"Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Jens Roschmann and Domiki Stein.
7bd036a3-2f0f-4191-bd96-78b4eafbf48a,"Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Domiki Stein and Sean Kennin.
6e8c0cdf-3667-44ca-9d0b-137fee671022,"Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Sean Kennin and Tim Persson.
e703af01-981f-4433-a40f-fe8dcdb8d3b3,Tim Persson,Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Tim Persson.
d5042c22-3c92-4188-a8e0-8241718491db,Yes,Would you like to receive marketing information from via e-mail?,Would you like to receive marketing information via email?,SINGLE_SELECT,2,"The followoing is the question topic for generation: Would you like to receive marketing information from via e-mail?;    To generate the question, write a natural question regarding 'Would you like to receive marketing information from via e-mail?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'Would you like to receive marketing information via email?' The answer options are: 'Yes'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.","Yes, please."
2dc6350a-067b-4192-bbc3-bf2b8b998aa5,No,Would you like to receive marketing information from via e-mail?,Would you like to receive marketing information via email?,SINGLE_SELECT,2,"The followoing is the question topic for generation: Would you like to receive marketing information from via e-mail?;    To generate the question, write a natural question regarding 'Would you like to receive marketing information from via e-mail?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'Would you like to receive marketing information via email?' The answer options are: 'No'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.","No, thank you."
a7828c43-4798-4bca-86d4-ea3a598c2444,Aerospace,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Aerospace'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Aerospace.
797447d4-1466-4cc2-9e86-97311553446e,Computers & Networks,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Computers & Networks'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Computers and Networks.
cd98117f-c316-4169-bfc5-372a6f3f287f,Government,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Government'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We operate in the Government sector.
4a75819c-a81e-4eb4-9934-92ecfeb05b69,Medical,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Medical'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",The medical industry.
e9d87cba-2bb2-41f6-808b-33fa75b08b56,Automotive,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Automotive'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Automotive.
619eee6b-c8b5-4c66-9b5e-e0592a7b6475,Defense,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Defense'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Defense.
f9d80479-420f-459f-99e6-6eb8d4110796,Industrial,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Industrial'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We're in the industrial sector.
506d7408-2ede-451c-a04b-1e29d6c81236,Network Operators & Infrastructure,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Network Operators & Infrastructure'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Network Operators & Infrastructure.
2ec898ba-0421-4edd-a1cd-7f0dd867ac46,Public Safety / Law Enforcement,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Public Safety / Law Enforcement'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Public Safety / Law Enforcement.
3b806e12-1a6b-4eae-9d35-52c23f5ea074,Physical Security,What industry are you operating in?,What industry are you operating in?,SINGLE_SELECT,2,"The followoing is the question topic for generation: What industry are you operating in?;    To generate the question, write a natural question regarding 'What industry are you operating in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question: 'What industry are you operating in?' The answer options are: 'Physical Security'.    Always incorporate at least one of the answers. Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Physical Security.
00c8e2b9-c04f-497e-9619-f1a14e633ca6,"Automotive radar target simulation, Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing",What products are you interested in?,What products are you interested in?,MULTI_SELECT,2,"The followoing is the question topic for generation: What products are you interested in?;    To generate the question, write a natural question regarding 'What products are you interested in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What products are you interested in?'. The answer options are 'Automotive radar target simulation, Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We're interested in automotive radar target simulation and high-speed interconnect testing.
71860cf8-f8a8-4344-9eb2-74444855990e,"Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing",What products are you interested in?,What products are you interested in?,MULTI_SELECT,2,"The followoing is the question topic for generation: What products are you interested in?;    To generate the question, write a natural question regarding 'What products are you interested in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What products are you interested in?'. The answer options are 'Noise figure measurements, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We are interested in noise figure measurements and high-speed interconnect testing.
234c0357-3e48-46d2-9658-c497408b8628,"Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing",What products are you interested in?,What products are you interested in?,MULTI_SELECT,2,"The followoing is the question topic for generation: What products are you interested in?;    To generate the question, write a natural question regarding 'What products are you interested in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What products are you interested in?'. The answer options are 'Double-Pulse Testing, Display port debugging and compliance, High-speed interconnect testing, Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We're interested in Double-Pulse Testing and high-speed interconnect testing.
157fa493-182b-47a4-b05e-fdde82d6681c,"Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing",What products are you interested in?,What products are you interested in?,MULTI_SELECT,2,"The followoing is the question topic for generation: What products are you interested in?;    To generate the question, write a natural question regarding 'What products are you interested in?'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What products are you interested in?'. The answer options are 'Display port debugging and compliance, High-speed interconnect testing, High-speed interconnect testing'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.","Display port debugging and compliance, and high-speed interconnect testing are of interest."
